(4 byte int),TINTRPL,roll,pitch,yaw,AccS_X,AccS_Y,AccS_Z,OmgS_X,OmgS_Y,OmgS_Z
0000,+317382.4695,-1.7983090E+002,6.2210172E-001,2.5141245E-001,3.7890042E-003,-2.3960900E-003,2.3894358E-005,-4.4347446E-005,3.5552364E-003,9.1462070E-003
0000,+317382.4745,-1.7983090E+002,6.2214017E-001,2.5142360E-001,3.7331209E-003,-2.4641121E-003,-1.2093104E-005,-9.3907445E-005,-7.7085271E-003,-2.2038904E-003
0000,+317382.4795,-1.7983090E+002,6.2212229E-001,2.5143450E-001,3.1837402E-003,-2.8825977E-003,-8.0992404E-004,-4.0412906E-005,3.5673478E-003,-2.1935960E-003
0000,+317382.4845,-1.7983090E+002,6.2216079E-001,2.5144565E-001,1.4809358E-003,-2.9215873E-003,-2.0485840E-004,-9.3909177E-005,-7.7085271E-003,-2.2038904E-003
0000,+317382.4895,-1.7983090E+002,6.2214297E-001,2.5145656E-001,9.5366663E-004,-3.5848215E-003,-1.2892703E-004,-4.0415063E-005,3.5673478E-003,-2.1935957E-003
0000,+317382.4945,-1.7983090E+002,6.2212533E-001,2.5141078E-001,1.9318319E-003,-4.0851021E-003,-3.2923088E-004,-4.4346121E-005,3.5552368E-003,9.1462070E-003
0000,+317382.4995,-1.7983090E+002,6.2216383E-001,2.5142190E-001,2.0954104E-003,-3.9032064E-003,-4.6877720E-004,-9.3909104E-005,-7.7085271E-003,-2.2038904E-003
0000,+317382.5045,-1.7983090E+002,6.2214595E-001,2.5143281E-001,1.4652747E-003,-4.2683966E-003,-4.5425788E-004,-4.0413699E-005,3.5673478E-003,-2.1935957E-003
0000,+317382.5095,-1.7983090E+002,6.2212831E-001,2.5138703E-001,-3.9401386E-004,-4.0881895E-003,-8.4836024E-004,-4.4346158E-005,3.5552368E-003,9.1462070E-003
0000,+317382.5145,-1.7983090E+002,6.2216687E-001,2.5139818E-001,-7.9440227E-004,-4.1385018E-003,3.5482043E-004,-9.3908166E-005,-7.7085271E-003,-2.2038901E-003
0000,+317382.5195,-1.7983090E+002,6.2214899E-001,2.5140911E-001,5.4032018E-004,-4.1757170E-003,-3.8750557E-004,-4.0412324E-005,3.5673478E-003,-2.1935957E-003
0000,+317382.5245,-1.7983090E+002,6.2218744E-001,2.5142023E-001,1.3871958E-003,-3.9646360E-003,-3.2642332E-004,-9.3908588E-005,-7.7085271E-003,-2.2038901E-003
0000,+317382.5295,-1.7983086E+002,6.2216997E-001,2.5137442E-001,1.9411101E-003,-4.1824509E-003,-4.2746330E-004,1.1275099E-002,3.5293193E-003,9.1523714E-003
0000,+317382.5345,-1.7983086E+002,6.2215209E-001,2.5138533E-001,1.9714498E-004,-3.6065639E-003,-5.8226316E-004,-4.0410963E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5395,-1.7983086E+002,6.2213421E-001,2.5139624E-001,2.1893585E-004,-3.0103007E-003,5.7017431E-004,-4.0410960E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5445,-1.7983086E+002,6.2217271E-001,2.5140736E-001,9.4071956E-004,-3.0323355E-003,-4.8245356E-004,-9.3907220E-005,-7.7085290E-003,-2.2038936E-003
0000,+317382.5495,-1.7983086E+002,6.2215513E-001,2.5136158E-001,2.5037646E-003,-2.5149502E-003,-1.4169153E-004,-4.4346281E-005,3.5552348E-003,9.1462033E-003
0000,+317382.5545,-1.7983086E+002,6.2213725E-001,2.5137249E-001,3.2444031E-003,-2.3935456E-003,-5.1582063E-004,-4.0409595E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5595,-1.7983086E+002,6.2211937E-001,2.5138339E-001,2.1734149E-003,-1.8893292E-003,1.2948223E-004,-4.0409592E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5645,-1.7983086E+002,6.2210149E-001,2.5139436E-001,1.0451534E-003,-8.9218275E-004,-8.3345984E-004,-4.0409592E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5695,-1.7983086E+002,6.2214023E-001,2.5134876E-001,2.5809535E-003,-7.6391193E-004,2.8082321E-004,-9.7838056E-005,-7.7206399E-003,9.1359094E-003
0000,+317382.5745,-1.7983086E+002,6.2212235E-001,2.5135970E-001,4.5999493E-003,-2.9225319E-004,-1.4014544E-003,-4.0408231E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5795,-1.7983086E+002,6.2210447E-001,2.5137061E-001,4.7994163E-003,-1.9181005E-004,4.7249306E-004,-4.0408224E-005,3.5673457E-003,-2.1935990E-003
0000,+317382.5845,-1.7983086E+002,6.2208688E-001,2.5132483E-001,3.7768362E-003,2.8321464E-004,-1.9566085E-004,-4.4339282E-005,3.5552348E-003,9.1462033E-003
0000,+317382.5895,-1.7983086E+002,6.2212533E-001,2.5133595E-001,2.3465427E-003,1.0255483E-003,2.7486240E-004,-9.3900962E-005,-7.7085290E-003,-2.2038936E-003
0000,+317382.5945,-1.7983086E+002,6.2210774E-001,2.5129017E-001,2.4026644E-003,1.3251591E-003,-1.0189362E-004,-4.4338616E-005,3.5552348E-003,9.1462033E-003
0000,+317382.5995,-1.7983086E+002,6.2208986E-001,2.5130108E-001,4.8663407E-003,1.3742225E-003,1.0974228E-004,-4.0403331E-005,3.5673461E-003,-2.1935990E-003
0000,+317382.6045,-1.7983087E+002,6.2212861E-001,2.5125551E-001,4.4034901E-003,1.5508154E-003,-1.1639229E-004,-9.7831369E-005,-7.7206399E-003,9.1359094E-003
0000,+317382.6095,-1.7983087E+002,6.2211090E-001,2.5120971E-001,3.4105927E-003,2.0323007E-003,-6.7639549E-004,-4.4335844E-005,3.5552348E-003,9.1462033E-003
0000,+317382.6145,-1.7983087E+002,6.2209302E-001,2.5122064E-001,2.2499640E-003,2.3809047E-003,-5.8812984E-005,-4.0398449E-005,3.5673461E-003,-2.1935988E-003
0000,+317382.6195,-1.7983081E+002,6.2213194E-001,2.5117505E-001,2.2248384E-003,2.1725427E-003,2.0454278E-004,1.1221617E-002,-7.7465577E-003,9.1420729E-003
0000,+317382.6245,-1.7983081E+002,6.2211406E-001,2.5118595E-001,2.8733725E-003,2.2967281E-003,-5.6869170E-004,-4.0397095E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6295,-1.7983081E+002,6.2215281E-001,2.5114039E-001,3.2869419E-003,2.4668702E-003,-1.6826738E-004,-9.7825126E-005,-7.7206418E-003,9.1359057E-003
0000,+317382.6345,-1.7983081E+002,6.2213492E-001,2.5115132E-001,2.3781799E-003,2.3633759E-003,-7.1236567E-004,-4.0395738E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6395,-1.7983081E+002,6.2211728E-001,2.5110552E-001,9.1270742E-004,3.4054243E-003,-8.2815427E-004,-4.4328208E-005,3.5552327E-003,9.1462005E-003
0000,+317382.6445,-1.7983081E+002,6.2215579E-001,2.5111666E-001,1.4655144E-004,2.7072874E-003,3.1944006E-004,-9.3890216E-005,-7.7085304E-003,-2.2038969E-003
0000,+317382.6495,-1.7983081E+002,6.2213790E-001,2.5112757E-001,1.2569623E-003,2.5068978E-003,-4.0556202E-004,-4.0394374E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6545,-1.7983081E+002,6.2217665E-001,2.5108200E-001,1.8286430E-003,2.9156501E-003,-3.7161759E-004,-9.7823540E-005,-7.7206418E-003,9.1359057E-003
0000,+317382.6595,-1.7983081E+002,6.2215877E-001,2.5109291E-001,1.8939902E-003,2.6529040E-003,-4.6494015E-004,-4.0393017E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6645,-1.7983081E+002,6.2214094E-001,2.5110382E-001,1.1141163E-004,2.8098635E-003,-1.2533698E-003,-4.0393013E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6695,-1.7983081E+002,6.2217945E-001,2.5111496E-001,2.6438963E-006,2.9745621E-003,9.6626907E-005,-9.3890143E-005,-7.7085304E-003,-2.2038966E-003
0000,+317382.6745,-1.7983081E+002,6.2216157E-001,2.5112590E-001,9.3485788E-004,2.3779660E-003,-7.2742929E-004,-4.0395160E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6795,-1.7983081E+002,6.2214369E-001,2.5113681E-001,1.9015110E-003,2.6342478E-003,-3.6254880E-004,-4.0395153E-005,3.5673440E-003,-2.1936023E-003
0000,+317382.6845,-1.7983081E+002,6.2218219E-001,2.5114793E-001,2.6362853E-003,1.7750233E-003,-7.9836964E-004,-9.3891846E-005,-7.7085304E-003,-2.2038966E-003
0000,+317382.6895,-1.7983081E+002,6.2216437E-001,2.5115883E-001,1.3260504E-003,2.1041234E-003,-9.5489476E-004,-4.0397306E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.6945,-1.7983081E+002,6.2214649E-001,2.5116974E-001,-2.7338869E-004,2.0660202E-003,-3.3942985E-004,-4.0397306E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.6995,-1.7983081E+002,6.2212861E-001,2.5118068E-001,2.3263586E-003,2.0132645E-003,5.6030858E-005,-4.0397303E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7045,-1.7983081E+002,6.2211072E-001,2.5119162E-001,3.1111352E-003,1.2588606E-003,-4.7473254E-004,-4.0397299E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7095,-1.7983081E+002,6.2214923E-001,2.5120273E-001,3.5291158E-003,1.2089398E-003,-4.3974727E-004,-9.3895287E-005,-7.7085304E-003,-2.2038966E-003
0000,+317382.7145,-1.7983081E+002,6.2213135E-001,2.5121364E-001,2.9123921E-003,6.7760225E-004,-8.0430839E-004,-4.0399453E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7195,-1.7983081E+002,6.2211347E-001,2.5122455E-001,9.4144873E-004,1.4191618E-003,-7.7410572E-005,-4.0399449E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7245,-1.7983081E+002,6.2215203E-001,2.5123569E-001,2.1915163E-003,5.2651291E-004,2.2251952E-004,-9.3896138E-005,-7.7085304E-003,-2.2038964E-003
0000,+317382.7295,-1.7983081E+002,6.2213433E-001,2.5118992E-001,4.1765189E-003,3.2087755E-006,3.5412122E-006,-4.4334065E-005,3.5552331E-003,9.1462014E-003
0000,+317382.7345,-1.7983081E+002,6.2211651E-001,2.5120082E-001,3.8227041E-003,-3.3816698E-004,-2.0354775E-004,-4.0398074E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7395,-1.7983081E+002,6.2209862E-001,2.5121173E-001,3.2545268E-003,-4.5771900E-004,-3.1286167E-004,-4.0398063E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7445,-1.7983081E+002,6.2213713E-001,2.5122288E-001,1.4320711E-003,-5.6593603E-004,-4.9521768E-004,-9.3896066E-005,-7.7085304E-003,-2.2038964E-003
0000,+317382.7495,-1.7983081E+002,6.2211931E-001,2.5123379E-001,2.2747153E-003,-1.3607186E-003,3.9822565E-004,-4.0400224E-005,3.5673440E-003,-2.1936020E-003
0000,+317382.7545,-1.7983081E+002,6.2210166E-001,2.5118801E-001,3.2759244E-003,-2.0212966E-003,-5.3333508E-005,-4.4332690E-005,3.5552331E-003,9.1462014E-003
0000,+317382.7595,-1.7983081E+002,6.2214017E-001,2.5119913E-001,4.0989667E-003,-1.6844094E-003,1.7207337E-004,-9.3894269E-005,-7.7085304E-003,-2.2038964E-003
0000,+317382.7645,-1.7983081E+002,6.2212229E-001,2.5121006E-001,2.5998740E-003,-3.0376378E-003,-9.6266309E-004,-4.0398871E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.7695,-1.7983081E+002,6.2210441E-001,2.5122097E-001,1.0195582E-003,-2.0145040E-003,-1.1126898E-003,-4.0398867E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.7745,-1.7983081E+002,6.2214297E-001,2.5123212E-001,7.6697429E-004,-2.7136118E-003,5.1126606E-004,-9.3896437E-005,-7.7085304E-003,-2.2038964E-003
0000,+317382.7795,-1.7983081E+002,6.2212509E-001,2.5124303E-001,2.3697577E-003,-3.0321104E-003,5.0612703E-005,-4.0401017E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.7845,-1.7983081E+002,6.2216353E-001,2.5125414E-001,2.7284974E-003,-3.2370191E-003,2.8224304E-004,-9.3897281E-005,-7.7085304E-003,-2.2038962E-003
0000,+317382.7895,-1.7983081E+002,6.2214571E-001,2.5126508E-001,3.0002589E-003,-3.1874606E-003,-7.0255104E-004,-4.0403167E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.7945,-1.7983081E+002,6.2212783E-001,2.5127599E-001,8.4214000E-004,-3.2781784E-003,-8.7709550E-004,-4.0403167E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.7995,-1.7983081E+002,6.2210995E-001,2.5128689E-001,6.0742663E-004,-2.8751488E-003,6.6728704E-004,-4.0403163E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.8045,-1.7983081E+002,6.2214845E-001,2.5129804E-001,1.8130027E-003,-3.5556275E-003,-3.8350763E-006,-9.3900722E-005,-7.7085304E-003,-2.2038962E-003
0000,+317382.8095,-1.7983081E+002,6.2213063E-001,2.5130895E-001,2.3081412E-003,-2.9344037E-003,-1.3954776E-004,-4.0405310E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.8145,-1.7983081E+002,6.2211275E-001,2.5131986E-001,3.2621024E-003,-3.2683392E-003,-8.3098543E-004,-4.0405306E-005,3.5673440E-003,-2.1936018E-003
0000,+317382.8195,-1.7983081E+002,6.2215120E-001,2.5133100E-001,1.1711936E-003,-2.7544554E-003,-1.0149091E-003,-9.3902869E-005,-7.7085304E-003,-2.2038962E-003
0000,+317382.8245,-1.7983081E+002,6.2213337E-001,2.5134191E-001,2.8853244E-004,-2.1889310E-003,2.0840361E-004,-4.0407464E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8295,-1.7983081E+002,6.2211549E-001,2.5135285E-001,2.0276234E-003,-1.8298139E-003,-1.8567544E-005,-4.0408871E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8345,-1.7983081E+002,6.2215376E-001,2.5142068E-001,3.8380639E-003,-2.1929084E-003,-3.5830043E-004,-8.9973524E-005,-7.6964195E-003,-1.3543699E-002
0000,+317382.8395,-1.7983081E+002,6.2213612E-001,2.5137490E-001,3.7862265E-003,-1.7240992E-003,-6.3016778E-004,-4.4344895E-005,3.5552331E-003,9.1462014E-003
0000,+317382.8445,-1.7983081E+002,6.2211829E-001,2.5138581E-001,2.4441646E-003,-1.4363888E-003,-9.6206676E-004,-4.0409603E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8495,-1.7983081E+002,6.2210041E-001,2.5139672E-001,1.4130233E-003,-4.7681021E-004,5.3662760E-004,-4.0409603E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8545,-1.7983081E+002,6.2213886E-001,2.5140786E-001,2.0583456E-003,-1.1271974E-003,2.7918024E-004,-9.3907169E-005,-7.7085304E-003,-2.2038959E-003
0000,+317382.8595,-1.7983081E+002,6.2212104E-001,2.5141877E-001,3.2407348E-003,-1.0649170E-004,-1.1571921E-004,-4.0411764E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8645,-1.7983081E+002,6.2210321E-001,2.5142968E-001,3.8856261E-003,-6.3308782E-004,-1.0932439E-004,-4.0411756E-005,3.5673440E-003,-2.1936016E-003
0000,+317382.8695,-1.7983081E+002,6.2214166E-001,2.5144082E-001,2.3944676E-003,-1.3763059E-004,-9.3444029E-004,-9.3909744E-005,-7.7085304E-003,-2.2038959E-003
0000,+317382.8745,-1.7983081E+002,6.2212408E-001,2.5139505E-001,8.9784141E-004,7.0411066E-004,-1.8687471E-004,-4.4347085E-005,3.5552331E-003,9.1462014E-003
0000,+317382.8795,-1.7983081E+002,6.2216252E-001,2.5140616E-001,2.0340646E-003,8.3375833E-004,2.3155022E-004,-9.3906659E-005,-7.7085304E-003,-2.2038959E-003
0000,+317382.8845,-1.7983081E+002,6.2214470E-001,2.5141707E-001,2.7620890E-003,2.3563723E-004,-2.0673299E-004,-4.0412549E-005,3.5673440E-003,-2.1936013E-003
0000,+317382.8895,-1.7983081E+002,6.2212682E-001,2.5142798E-001,3.8349717E-003,1.1395926E-003,-9.3602570E-004,-4.0412546E-005,3.5673440E-003,-2.1936013E-003
0000,+317382.8945,-1.7983081E+002,6.2210894E-001,2.5143892E-001,2.5936489E-003,5.2483956E-004,-5.4434338E-004,-4.0412546E-005,3.5673440E-003,-2.1936013E-003
0000,+317382.8995,-1.7983083E+002,6.2214768E-001,2.5139332E-001,4.7837550E-004,1.7595193E-003,-6.3899218E-004,-9.7841876E-005,-7.7206418E-003,9.1359066E-003
0000,+317382.9045,-1.7983083E+002,6.2212980E-001,2.5140426E-001,9.3587767E-004,1.2120602E-003,4.6430630E-004,-4.0411185E-005,3.5673445E-003,-2.1936013E-003
0000,+317382.9095,-1.7983083E+002,6.2211192E-001,2.5141519E-001,2.1919913E-003,1.7532430E-003,-6.7478424E-004,-4.0411185E-005,3.5673445E-003,-2.1936013E-003
0000,+317382.9145,-1.7983083E+002,6.2215048E-001,2.5142631E-001,2.4982037E-003,1.4234567E-003,5.9928942E-007,-9.3908748E-005,-7.7085304E-003,-2.2038957E-003
0000,+317382.9195,-1.7983083E+002,6.2213260E-001,2.5143722E-001,2.1376032E-003,1.9205750E-003,-7.8126247E-004,-4.0413346E-005,3.5673445E-003,-2.1936013E-003
0000,+317382.9245,-1.7983083E+002,6.2211472E-001,2.5144812E-001,8.9254533E-004,1.8811425E-003,-5.7778007E-004,-4.0413346E-005,3.5673445E-003,-2.1936013E-003
0000,+317382.9295,-1.7983083E+002,6.2215322E-001,2.5145930E-001,7.5749576E-004,2.2988152E-003,3.2985825E-004,-9.3910043E-005,-7.7085304E-003,-2.2038957E-003
0000,+317382.9345,-1.7983083E+002,6.2213534E-001,2.5147021E-001,2.6209163E-003,1.8256250E-003,-1.3209735E-004,-4.0415503E-005,3.5673445E-003,-2.1936011E-003
0000,+317382.9395,-1.7983083E+002,6.2211746E-001,2.5148112E-001,2.8577938E-003,2.3291833E-003,-1.8229159E-004,-4.0415503E-005,3.5673445E-003,-2.1936011E-003
0000,+317382.9445,-1.7983083E+002,6.2209964E-001,2.5149202E-001,2.8287484E-003,1.3660437E-003,-8.6457882E-004,-4.0415503E-005,3.5673445E-003,-2.1936011E-003
0000,+317382.9495,-1.7983083E+002,6.2213814E-001,2.5150314E-001,1.4787627E-003,2.5699823E-003,-1.2334934E-003,-9.3913499E-005,-7.7085304E-003,-2.2038955E-003
0000,+317382.9545,-1.7983083E+002,6.2212026E-001,2.5151405E-001,8.4409991E-004,1.9696974E-003,4.9909289E-005,-4.0417661E-005,3.5673445E-003,-2.1936011E-003
0000,+317382.9595,-1.7983083E+002,6.2210238E-001,2.5152501E-001,2.3898412E-003,2.2085113E-003,8.7227934E-005,-4.0417661E-005,3.5673445E-003,-2.1936011E-003
0000,+317382.9645,-1.7983083E+002,6.2214094E-001,2.5153613E-001,3.4376036E-003,2.0471546E-003,-2.9285037E-004,-9.3915223E-005,-7.7085304E-003,-2.2038955E-003
0000,+317382.9695,-1.7983087E+002,6.2212288E-001,2.5154707E-001,3.5255144E-003,1.9804405E-003,-8.6107786E-004,-1.1359864E-002,3.5932628E-003,-2.1997630E-003
0000,+317382.9745,-1.7983087E+002,6.2210506E-001,2.5155798E-001,2.5403509E-003,1.6073200E-003,3.6087865E-006,-4.0419807E-005,3.5673464E-003,-2.1935976E-003
0000,+317382.9795,-1.7983087E+002,6.2214333E-001,2.5162584E-001,1.2253355E-003,1.9088917E-003,2.4048533E-004,-8.9984904E-005,-7.6964167E-003,-1.3543695E-002
0000,+317382.9845,-1.7983087E+002,6.2212545E-001,2.5163674E-001,2.5147044E-003,1.2224000E-003,6.9865648E-004,-4.0425479E-005,3.5673464E-003,-2.1935976E-003
0000,+317382.9895,-1.7983087E+002,6.2210757E-001,2.5164765E-001,3.0623358E-003,1.2778940E-003,-5.0891843E-004,-4.0425472E-005,3.5673464E-003,-2.1935976E-003
0000,+317382.9945,-1.7983087E+002,6.2214607E-001,2.5165877E-001,3.9153299E-003,6.2030740E-004,-4.1327940E-004,-9.3923467E-005,-7.7085281E-003,-2.2038920E-003
0000,+317382.9995,-1.7983083E+002,6.2212831E-001,2.5166968E-001,2.5765465E-003,7.2462059E-004,-1.2755109E-003,1.1279017E-002,3.5414281E-003,-2.1874355E-003
0000,+317383.0045,-1.7983083E+002,6.2216687E-001,2.5168082E-001,9.8640251E-004,8.1650919E-004,5.0632509E-005,-9.3924333E-005,-7.7085304E-003,-2.2038955E-003
0000,+317383.0095,-1.7983083E+002,6.2214899E-001,2.5169173E-001,1.4734966E-003,3.5463064E-004,-4.9608403E-005,-4.0429790E-005,3.5673445E-003,-2.1936009E-003
0000,+317383.0145,-1.7983083E+002,6.2213111E-001,2.5170264E-001,3.0984350E-003,-5.5219955E-004,-2.5471239E-004,-4.0429783E-005,3.5673445E-003,-2.1936009E-003
0000,+317383.0195,-1.7983087E+002,6.2216949E-001,2.5171378E-001,3.2604639E-003,-2.6748900E-004,-1.1092282E-003,-1.1413371E-002,-7.6826122E-003,-2.2100580E-003
0000,+317383.0245,-1.7983087E+002,6.2215161E-001,2.5172469E-001,2.2234258E-003,-1.1609850E-003,-1.0984321E-003,-4.0431940E-005,3.5673464E-003,-2.1935974E-003
0000,+317383.0295,-1.7983087E+002,6.2219012E-001,2.5173587E-001,1.0169455E-003,-1.8433067E-004,-8.4296748E-004,-9.3928211E-005,-7.7085281E-003,-2.2038918E-003
0000,+317383.0345,-1.7983087E+002,6.2217230E-001,2.5174677E-001,6.3694548E-004,-1.3942589E-003,1.2865441E-004,-4.0434101E-005,3.5673464E-003,-2.1935974E-003
0000,+317383.0395,-1.7983087E+002,6.2215465E-001,2.5170100E-001,2.0237011E-003,-1.2666236E-003,-6.3225988E-004,-4.4367975E-005,3.5552352E-003,9.1462051E-003
0000,+317383.0445,-1.7983087E+002,6.2213677E-001,2.5171191E-001,2.5713870E-003,-1.7006686E-003,-1.2014914E-004,-4.0430572E-005,3.5673464E-003,-2.1935974E-003
0000,+317383.0495,-1.7983087E+002,6.2217528E-001,2.5172302E-001,2.5208944E-003,-1.8750699E-003,-8.4971433E-004,-9.3927702E-005,-7.7085281E-003,-2.2038918E-003
0000,+317383.0545,-1.7983087E+002,6.2215739E-001,2.5173393E-001,-1.1161118E-004,-1.7707681E-003,-1.9060753E-004,-4.0432726E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0595,-1.7983087E+002,6.2213951E-001,2.5174487E-001,8.0835749E-004,-1.9174196E-003,2.6719528E-005,-4.0432722E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0645,-1.7983087E+002,6.2217808E-001,2.5175601E-001,2.1918549E-003,-2.0107122E-003,-2.0882007E-004,-9.3930714E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.0695,-1.7983087E+002,6.2216020E-001,2.5176692E-001,2.5949625E-003,-2.3534992E-003,-5.4325961E-004,-4.0434876E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0745,-1.7983087E+002,6.2214231E-001,2.5177783E-001,3.0685025E-003,-2.3633093E-003,7.5223208E-005,-4.0434872E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0795,-1.7983087E+002,6.2218082E-001,2.5178894E-001,9.9716661E-004,-2.0278620E-003,-5.6758849E-004,-9.3932867E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.0845,-1.7983087E+002,6.2216294E-001,2.5179988E-001,9.3854469E-004,-1.8056032E-003,5.6328392E-004,-4.0437022E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0895,-1.7983087E+002,6.2214506E-001,2.5181079E-001,2.5049439E-003,-1.9459212E-003,-4.4933136E-004,-4.0437018E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0945,-1.7983087E+002,6.2212718E-001,2.5182173E-001,3.3610547E-003,-2.1134645E-003,5.9321790E-004,-4.0437018E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.0995,-1.7983087E+002,6.2210935E-001,2.5183263E-001,3.6778387E-003,-1.9926075E-003,-2.2562016E-004,-4.0438415E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.1045,-1.7983087E+002,6.2214786E-001,2.5184375E-001,2.6401777E-003,-1.9729268E-003,5.4184558E-005,-9.3935007E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.1095,-1.7983087E+002,6.2212998E-001,2.5185466E-001,1.0850453E-003,-1.0153248E-003,-5.7168887E-004,-4.0439169E-005,3.5673464E-003,-2.1935971E-003
0000,+317383.1145,-1.7983087E+002,6.2216848E-001,2.5186580E-001,2.6613483E-003,-1.5623596E-003,-2.0461404E-004,-9.3935436E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.1195,-1.7983087E+002,6.2215060E-001,2.5187674E-001,3.9891796E-003,-9.5870986E-004,-7.7140599E-004,-4.0441329E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1245,-1.7983087E+002,6.2213278E-001,2.5188765E-001,3.7091842E-003,-1.4912124E-003,-3.7757854E-004,-4.0441326E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1295,-1.7983087E+002,6.2217128E-001,2.5189877E-001,2.7575151E-003,-1.1148233E-003,-1.3825049E-003,-9.3938892E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.1345,-1.7983087E+002,6.2215340E-001,2.5190967E-001,1.6626762E-003,-9.7493210E-004,-3.7081077E-004,-4.0443487E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1395,-1.7983087E+002,6.2213552E-001,2.5192061E-001,1.9350140E-003,-1.0460467E-004,-3.7689315E-004,-4.0443476E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1445,-1.7983087E+002,6.2217402E-001,2.5193176E-001,3.2681099E-003,-3.0079356E-004,-2.8221426E-004,-9.3941038E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.1495,-1.7983087E+002,6.2215620E-001,2.5194266E-001,3.9789518E-003,-3.9693425E-004,-9.1326707E-005,-4.0445633E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1545,-1.7983087E+002,6.2213832E-001,2.5195357E-001,2.8671254E-003,-4.4086008E-004,-6.2916114E-004,-4.0445630E-005,3.5673464E-003,-2.1935969E-003
0000,+317383.1595,-1.7983087E+002,6.2217706E-001,2.5190800E-001,6.6455838E-004,5.7309167E-004,-1.0801968E-005,-9.7875498E-005,-7.7206395E-003,9.1359112E-003
0000,+317383.1645,-1.7983087E+002,6.2215918E-001,2.5191891E-001,1.6850716E-003,1.8687554E-004,6.6461024E-004,-4.0444262E-005,3.5673464E-003,-2.1935967E-003
0000,+317383.1695,-1.7983087E+002,6.2214130E-001,2.5192982E-001,2.4218571E-003,3.1886486E-004,-5.0978089E-004,-4.0444262E-005,3.5673464E-003,-2.1935967E-003
0000,+317383.1745,-1.7983087E+002,6.2217981E-001,2.5194097E-001,2.8061206E-003,3.9099640E-004,-3.1618160E-004,-9.3942261E-005,-7.7085281E-003,-2.2038915E-003
0000,+317383.1795,-1.7983087E+002,6.2221837E-001,2.5195211E-001,2.7489106E-003,2.1797331E-004,-4.5014109E-004,-9.3942690E-005,-7.7085281E-003,-2.2038913E-003
0000,+317383.1845,-1.7983087E+002,6.2220049E-001,2.5196302E-001,8.1495411E-005,8.4733788E-004,-5.8933534E-004,-4.0448576E-005,3.5673464E-003,-2.1935967E-003
0000,+317383.1895,-1.7983087E+002,6.2218261E-001,2.5197393E-001,7.9235074E-004,1.2426830E-003,-2.2524598E-004,-4.0448569E-005,3.5673464E-003,-2.1935967E-003
